log_name,drift_or_noise_id,drift_attribute,drift_sub_attribute,value
log_70_1692952508.xes.gz,drift_1,change_info_2,activities_deleted,[]
log_70_1692952508.xes.gz,drift_1,change_info_2,activities_added,[]
log_70_1692952508.xes.gz,drift_1,change_info_2,activities_moved,"[d, f, j]"
log_70_1692952508.xes.gz,drift_1,change_info_2,change_start,2023-12-09 06:17:05.917748
log_70_1692952508.xes.gz,drift_1,change_info_2,change_end,2024-12-23 22:40:51.883567
log_70_1692952508.xes.gz,drift_1,change_info_3,change_type,gradual
log_70_1692952508.xes.gz,drift_1,change_info_3,change_trace_index,"[5285, 5909]"
log_70_1692952508.xes.gz,drift_1,change_info_3,process_tree_before,"+( 'a', ->( *( 'b', X( ->( *( X( 'c', 'i' ), 'g' ), 'h' ), 'e' ) ), X( 'd', +( 'f', 'j' ) ) ) )"
log_70_1692952508.xes.gz,drift_1,change_info_3,process_tree_after,"+( 'a', ->( *( 'b', X( ->( *( X( 'c', 'i' ), 'g', X( 'd', +( 'f', 'j' ) ) ), 'h' ), 'e' ) ), *tau* ) )"
log_70_1692952508.xes.gz,drift_1,change_info_3,activities_deleted,[]
log_70_1692952508.xes.gz,drift_1,change_info_3,activities_added,[]
log_70_1692952508.xes.gz,drift_1,change_info_3,activities_moved,"[d, f, j]"
log_70_1692952508.xes.gz,drift_1,change_info_3,change_start,2026-08-30 11:03:21.086030
log_70_1692952508.xes.gz,drift_1,change_info_3,change_end,2027-06-23 16:25:58.183687
log_71_1692952512.xes.gz,drift_1,log_id,1,log_71_1692952512.xes.gz
log_71_1692952512.xes.gz,drift_1,drift_id,1,1
log_71_1692952512.xes.gz,drift_1,process_perspective,1,control-flow
log_71_1692952512.xes.gz,drift_1,process_complexity,1,middle
log_71_1692952512.xes.gz,drift_1,drift_type,1,incremental
log_71_1692952512.xes.gz,drift_1,process_trees_1,0,"->( 'a', ->( +( ->( 'b', X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( 'c', 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,process_trees_2,1,"->( 'a', ->( +( ->( 'b', X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( *tau*, 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,process_trees_3,2,"->( 'a', ->( +( ->( *tau*, X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( *tau*, 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,process_trees_4,3,"->( 'a', ->( +( ->( *tau*, X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ), 'Random activity 1' ) ), +( *tau*, 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,change_info_1,change_type,sudden
log_71_1692952512.xes.gz,drift_1,change_info_1,change_trace_index,[1414]
log_71_1692952512.xes.gz,drift_1,change_info_1,process_tree_before,"->( 'a', ->( +( ->( 'b', X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( 'c', 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,change_info_1,process_tree_after,"->( 'a', ->( +( ->( 'b', X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( *tau*, 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,change_info_1,activities_deleted,[c]
log_71_1692952512.xes.gz,drift_1,change_info_1,activities_added,[]
log_71_1692952512.xes.gz,drift_1,change_info_1,activities_moved,[]
log_71_1692952512.xes.gz,drift_1,change_info_1,change_start,2021-10-08 20:11:40.813832
log_71_1692952512.xes.gz,drift_1,change_info_1,change_end,2021-10-08 20:11:40.813832
log_71_1692952512.xes.gz,drift_1,change_info_2,change_type,sudden
log_71_1692952512.xes.gz,drift_1,change_info_2,change_trace_index,[2489]
log_71_1692952512.xes.gz,drift_1,change_info_2,process_tree_before,"->( 'a', ->( +( ->( 'b', X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( *tau*, 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,change_info_2,process_tree_after,"->( 'a', ->( +( ->( *tau*, X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( *tau*, 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,change_info_2,activities_deleted,[b]
log_71_1692952512.xes.gz,drift_1,change_info_2,activities_added,[]
log_71_1692952512.xes.gz,drift_1,change_info_2,activities_moved,[]
log_71_1692952512.xes.gz,drift_1,change_info_2,change_start,2023-03-22 01:30:43.239200
log_71_1692952512.xes.gz,drift_1,change_info_2,change_end,2023-03-22 01:30:43.239200
log_71_1692952512.xes.gz,drift_1,change_info_3,change_type,gradual
log_71_1692952512.xes.gz,drift_1,change_info_3,change_trace_index,"[3724, 4718]"
log_71_1692952512.xes.gz,drift_1,change_info_3,process_tree_before,"->( 'a', ->( +( ->( *tau*, X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( *tau*, 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,change_info_3,process_tree_after,"->( 'a', ->( +( ->( *tau*, X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ), 'Random activity 1' ) ), +( *tau*, 'i' ) ) )"
log_71_1692952512.xes.gz,drift_1,change_info_3,activities_deleted,[]
log_71_1692952512.xes.gz,drift_1,change_info_3,activities_added,[Random activity 1]
log_71_1692952512.xes.gz,drift_1,change_info_3,activities_moved,[]
log_71_1692952512.xes.gz,drift_1,change_info_3,change_start,2024-09-11 20:22:15.137671
log_71_1692952512.xes.gz,drift_1,change_info_3,change_end,2025-12-24 11:36:53.701014
log_71_1692952512.xes.gz,drift_2,log_id,1,log_71_1692952512.xes.gz
log_71_1692952512.xes.gz,drift_2,drift_id,1,2
log_71_1692952512.xes.gz,drift_2,process_perspective,1,control-flow
log_71_1692952512.xes.gz,drift_2,process_complexity,1,middle
log_71_1692952512.xes.gz,drift_2,drift_type,1,gradual
log_71_1692952512.xes.gz,drift_2,process_trees_1,0,"->( 'a', ->( +( ->( 'b', X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( 'c', 'i' ) ) )"
log_71_1692952512.xes.gz,drift_2,process_trees_2,1,"->( 'a', ->( +( ->( 'b', *( 'g', 'h' ) ), ->( 'd', X( 'e', ->( *tau*, 'j' ), 'Random activity 1' ) ) ), +( 'c', 'i' ) ) )"
log_71_1692952512.xes.gz,drift_2,change_info_1,change_type,gradual
log_71_1692952512.xes.gz,drift_2,change_info_1,change_trace_index,"[5950, 6652]"
log_71_1692952512.xes.gz,drift_2,change_info_1,process_tree_before,"->( 'a', ->( +( ->( 'b', X( 'g', 'h' ) ), ->( 'd', X( 'e', ->( 'f', 'j' ) ) ) ), +( 'c', 'i' ) ) )"
log_71_1692952512.xes.gz,drift_2,change_info_1,process_tree_after,"->( 'a', ->( +( ->( 'b', *( 'g', 'h' ) ), ->( 'd', X( 'e', ->( *tau*, 'j' ), 'Random activity 1' ) ) ), +( 'c', 'i' ) ) )"
log_71_1692952512.xes.gz,drift_2,change_info_1,activities_deleted,[f]
log_71_1692952512.xes.gz,drift_2,change_info_1,activities_added,[Random activity 1]
log_71_1692952512.xes.gz,drift_2,change_info_1,activities_moved,"[g, h]"
log_71_1692952512.xes.gz,drift_2,change_info_1,change_start,2027-06-24 01:04:11.755906
log_71_1692952512.xes.gz,drift_2,change_info_1,change_end,2028-05-15 05:53:13.607079
log_72_1692952515.xes.gz,drift_1,log_id,1,log_72_1692952515.xes.gz
log_72_1692952515.xes.gz,drift_1,drift_id,1,1
log_72_1692952515.xes.gz,drift_1,process_perspective,1,control-flow
log_72_1692952515.xes.gz,drift_1,process_complexity,1,simple
log_72_1692952515.xes.gz,drift_1,drift_type,1,recurring
log_72_1692952515.xes.gz,drift_1,process_trees_1,0,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,process_trees_2,1,"X( +( ->( *( 'a', *( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,process_trees_3,2,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,process_trees_4,3,"X( +( ->( *( 'a', *( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,change_info_1,change_type,sudden
log_72_1692952515.xes.gz,drift_1,change_info_1,change_trace_index,[1301]
log_72_1692952515.xes.gz,drift_1,change_info_1,process_tree_before,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,change_info_1,process_tree_after,"X( +( ->( *( 'a', *( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_72_1692952515.xes.gz,drift_1,change_info_1,activities_added,[]
log_72_1692952515.xes.gz,drift_1,change_info_1,activities_moved,"[e, g]"
log_72_1692952515.xes.gz,drift_1,change_info_1,change_start,2021-09-23 14:19:49.071207
log_72_1692952515.xes.gz,drift_1,change_info_1,change_end,2021-09-23 14:19:49.071207
log_72_1692952515.xes.gz,drift_1,change_info_2,change_type,gradual
log_72_1692952515.xes.gz,drift_1,change_info_2,change_trace_index,"[2400, 3024]"
log_72_1692952515.xes.gz,drift_1,change_info_2,process_tree_before,"X( +( ->( *( 'a', *( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,change_info_2,process_tree_after,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,change_info_2,activities_deleted,[]
log_72_1692952515.xes.gz,drift_1,change_info_2,activities_added,[]
log_72_1692952515.xes.gz,drift_1,change_info_2,activities_moved,"[e, g]"
log_72_1692952515.xes.gz,drift_1,change_info_2,change_start,2023-02-09 00:33:20.747368
log_72_1692952515.xes.gz,drift_1,change_info_2,change_end,2023-12-09 19:05:16.509255
log_72_1692952515.xes.gz,drift_1,change_info_3,change_type,sudden
log_72_1692952515.xes.gz,drift_1,change_info_3,change_trace_index,[4162]
log_72_1692952515.xes.gz,drift_1,change_info_3,process_tree_before,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,change_info_3,process_tree_after,"X( +( ->( *( 'a', *( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_1,change_info_3,activities_deleted,[]
log_72_1692952515.xes.gz,drift_1,change_info_3,activities_added,[]
log_72_1692952515.xes.gz,drift_1,change_info_3,activities_moved,"[e, g]"
log_72_1692952515.xes.gz,drift_1,change_info_3,change_start,2025-06-01 14:54:35.329566
log_72_1692952515.xes.gz,drift_1,change_info_3,change_end,2025-06-01 14:54:35.329566
log_72_1692952515.xes.gz,drift_2,log_id,1,log_72_1692952515.xes.gz
log_72_1692952515.xes.gz,drift_2,drift_id,1,2
log_72_1692952515.xes.gz,drift_2,process_perspective,1,control-flow
log_72_1692952515.xes.gz,drift_2,process_complexity,1,simple
log_72_1692952515.xes.gz,drift_2,drift_type,1,gradual
log_72_1692952515.xes.gz,drift_2,process_trees_1,0,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_2,process_trees_2,1,"X( +( ->( *( 'g', ->( 'e', 'a' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_2,change_info_1,change_type,gradual
log_72_1692952515.xes.gz,drift_2,change_info_1,change_trace_index,"[5434, 6322]"
log_72_1692952515.xes.gz,drift_2,change_info_1,process_tree_before,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_2,change_info_1,process_tree_after,"X( +( ->( *( 'g', ->( 'e', 'a' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_2,change_info_1,activities_deleted,[]
log_72_1692952515.xes.gz,drift_2,change_info_1,activities_added,[]
log_72_1692952515.xes.gz,drift_2,change_info_1,activities_moved,"[g, a]"
log_72_1692952515.xes.gz,drift_2,change_info_1,change_start,2026-12-23 10:45:41.660077
log_72_1692952515.xes.gz,drift_2,change_info_1,change_end,2028-03-07 11:28:14.755572
log_72_1692952515.xes.gz,drift_3,log_id,1,log_72_1692952515.xes.gz
log_72_1692952515.xes.gz,drift_3,drift_id,1,3
log_72_1692952515.xes.gz,drift_3,process_perspective,1,control-flow
log_72_1692952515.xes.gz,drift_3,process_complexity,1,simple
log_72_1692952515.xes.gz,drift_3,drift_type,1,recurring
log_72_1692952515.xes.gz,drift_3,process_trees_1,0,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,process_trees_2,1,"X( +( ->( *tau*, 'f' ), +( 'c', 'd', *( 'a', ->( 'e', 'g' ) ) ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,process_trees_3,2,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,process_trees_4,3,"X( +( ->( *tau*, 'f' ), +( 'c', 'd', *( 'a', ->( 'e', 'g' ) ) ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,change_info_1,change_type,sudden
log_72_1692952515.xes.gz,drift_3,change_info_1,change_trace_index,[7584]
log_72_1692952515.xes.gz,drift_3,change_info_1,process_tree_before,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,change_info_1,process_tree_after,"X( +( ->( *tau*, 'f' ), +( 'c', 'd', *( 'a', ->( 'e', 'g' ) ) ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,change_info_1,activities_deleted,[]
log_72_1692952515.xes.gz,drift_3,change_info_1,activities_added,[]
log_72_1692952515.xes.gz,drift_3,change_info_1,activities_moved,"[a, e, g]"
log_72_1692952515.xes.gz,drift_3,change_info_1,change_start,2029-10-18 08:21:01.735663
log_72_1692952515.xes.gz,drift_3,change_info_1,change_end,2029-10-18 08:21:01.735663
log_72_1692952515.xes.gz,drift_3,change_info_2,change_type,sudden
log_72_1692952515.xes.gz,drift_3,change_info_2,change_trace_index,[8880]
log_72_1692952515.xes.gz,drift_3,change_info_2,process_tree_before,"X( +( ->( *tau*, 'f' ), +( 'c', 'd', *( 'a', ->( 'e', 'g' ) ) ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,change_info_2,process_tree_after,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,change_info_2,activities_deleted,[]
log_72_1692952515.xes.gz,drift_3,change_info_2,activities_added,[]
log_72_1692952515.xes.gz,drift_3,change_info_2,activities_moved,"[a, e, g]"
log_72_1692952515.xes.gz,drift_3,change_info_2,change_start,2031-05-24 05:04:48.426988
log_72_1692952515.xes.gz,drift_3,change_info_2,change_end,2031-05-24 05:04:48.426988
log_72_1692952515.xes.gz,drift_3,change_info_3,change_type,sudden
log_72_1692952515.xes.gz,drift_3,change_info_3,change_trace_index,[10111]
log_72_1692952515.xes.gz,drift_3,change_info_3,process_tree_before,"X( +( ->( *( 'a', ->( 'e', 'g' ) ), 'f' ), +( 'c', 'd' ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,change_info_3,process_tree_after,"X( +( ->( *tau*, 'f' ), +( 'c', 'd', *( 'a', ->( 'e', 'g' ) ) ) ), 'b' )"
log_72_1692952515.xes.gz,drift_3,change_info_3,activities_deleted,[]
log_72_1692952515.xes.gz,drift_3,change_info_3,activities_added,[]
log_72_1692952515.xes.gz,drift_3,change_info_3,activities_moved,"[a, e, g]"
log_72_1692952515.xes.gz,drift_3,change_info_3,change_start,2032-12-04 10:08:39.489253
log_72_1692952515.xes.gz,drift_3,change_info_3,change_end,2032-12-04 10:08:39.489253
log_73_1692952519.xes.gz,drift_1,log_id,1,log_73_1692952519.xes.gz
log_73_1692952519.xes.gz,drift_1,drift_id,1,1
log_73_1692952519.xes.gz,drift_1,process_perspective,1,control-flow
log_73_1692952519.xes.gz,drift_1,process_complexity,1,simple
log_73_1692952519.xes.gz,drift_1,drift_type,1,recurring
log_73_1692952519.xes.gz,drift_1,process_trees_1,0,"+( 'a', ->( ->( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,process_trees_2,1,"+( 'a', ->( +( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,process_trees_3,2,"+( 'a', ->( ->( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,process_trees_4,3,"+( 'a', ->( +( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,change_info_1,change_type,gradual
log_73_1692952519.xes.gz,drift_1,change_info_1,change_trace_index,"[1205, 1799]"
log_73_1692952519.xes.gz,drift_1,change_info_1,process_tree_before,"+( 'a', ->( ->( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,change_info_1,process_tree_after,"+( 'a', ->( +( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_73_1692952519.xes.gz,drift_1,change_info_1,activities_added,[]
log_73_1692952519.xes.gz,drift_1,change_info_1,activities_moved,"[b, d]"
log_73_1692952519.xes.gz,drift_1,change_info_1,change_start,2021-06-27 05:14:48.158696
log_73_1692952519.xes.gz,drift_1,change_info_1,change_end,2022-04-02 07:03:45.508380
log_73_1692952519.xes.gz,drift_1,change_info_2,change_type,gradual
log_73_1692952519.xes.gz,drift_1,change_info_2,change_trace_index,"[2891, 3554]"
log_73_1692952519.xes.gz,drift_1,change_info_2,process_tree_before,"+( 'a', ->( +( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,change_info_2,process_tree_after,"+( 'a', ->( ->( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,change_info_2,activities_deleted,[]
log_73_1692952519.xes.gz,drift_1,change_info_2,activities_added,[]
log_73_1692952519.xes.gz,drift_1,change_info_2,activities_moved,"[b, d]"
log_73_1692952519.xes.gz,drift_1,change_info_2,change_start,2023-08-17 08:36:44.444951
log_73_1692952519.xes.gz,drift_1,change_info_2,change_end,2024-06-27 00:56:00.611880
log_73_1692952519.xes.gz,drift_1,change_info_3,change_type,gradual
log_73_1692952519.xes.gz,drift_1,change_info_3,change_trace_index,"[4661, 5644]"
log_73_1692952519.xes.gz,drift_1,change_info_3,process_tree_before,"+( 'a', ->( ->( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,change_info_3,process_tree_after,"+( 'a', ->( +( 'b', 'd' ), ->( 'c', +( 'e', 'f' ) ) ) )"
log_73_1692952519.xes.gz,drift_1,change_info_3,activities_deleted,[]
log_73_1692952519.xes.gz,drift_1,change_info_3,activities_added,[]
log_73_1692952519.xes.gz,drift_1,change_info_3,activities_moved,"[b, d]"
log_73_1692952519.xes.gz,drift_1,change_info_3,change_start,2025-11-21 22:55:30.143984
log_73_1692952519.xes.gz,drift_1,change_info_3,change_end,2027-02-04 04:07:12.431324
log_74_1692952521.xes.gz,drift_1,log_id,1,log_74_1692952521.xes.gz
log_74_1692952521.xes.gz,drift_1,drift_id,1,1
log_74_1692952521.xes.gz,drift_1,process_perspective,1,control-flow
log_74_1692952521.xes.gz,drift_1,process_complexity,1,middle
log_74_1692952521.xes.gz,drift_1,drift_type,1,gradual
log_74_1692952521.xes.gz,drift_1,process_trees_1,0,"->( 'a', +( X( ->( +( 'b', 'i' ), ->( 'e', 'h' ) ), +( ->( 'd', ->( 'g', 'j' ) ), 'f' ) ), 'c' ) )"
log_74_1692952521.xes.gz,drift_1,process_trees_2,1,"->( 'a', +( X( ->( +( 'b', 'i' ), ->( 'e', *tau* ) ), +( ->( 'd', ->( 'g', 'j' ) ), 'f' ) ), 'c', 'Random activity 1' ) )"
log_74_1692952521.xes.gz,drift_1,change_info_1,change_type,gradual
log_74_1692952521.xes.gz,drift_1,change_info_1,change_trace_index,"[1297, 2133]"
log_74_1692952521.xes.gz,drift_1,change_info_1,process_tree_before,"->( 'a', +( X( ->( +( 'b', 'i' ), ->( 'e', 'h' ) ), +( ->( 'd', ->( 'g', 'j' ) ), 'f' ) ), 'c' ) )"
log_74_1692952521.xes.gz,drift_1,change_info_1,process_tree_after,"->( 'a', +( X( ->( +( 'b', 'i' ), ->( 'e', *tau* ) ), +( ->( 'd', ->( 'g', 'j' ) ), 'f' ) ), 'c', 'Random activity 1' ) )"
log_74_1692952521.xes.gz,drift_1,change_info_1,activities_deleted,[h]
log_74_1692952521.xes.gz,drift_1,change_info_1,activities_added,[Random activity 1]
log_74_1692952521.xes.gz,drift_1,change_info_1,activities_moved,[]
log_74_1692952521.xes.gz,drift_1,change_info_1,change_start,2021-09-13 17:37:09.269994
log_74_1692952521.xes.gz,drift_1,change_info_1,change_end,2022-09-18 17:34:08.894240
log_75_1692952522.xes.gz,drift_1,log_id,1,log_75_1692952522.xes.gz
log_75_1692952522.xes.gz,drift_1,drift_id,1,1
log_75_1692952522.xes.gz,drift_1,process_perspective,1,control-flow
log_75_1692952522.xes.gz,drift_1,process_complexity,1,complex
log_75_1692952522.xes.gz,drift_1,drift_type,1,gradual
log_75_1692952522.xes.gz,drift_1,process_trees_1,0,"X( +( ->( 'a', 'l' ), 'd' ), +( ->( *( +( 'b', 'm' ), ->( 'h', 'j' ) ), 'i' ), ->( ->( *( ->( 'c', 'n' ), +( X( 'f', 'o' ), 'k' ) ), 'g' ), 'e' ) ) )"
log_75_1692952522.xes.gz,drift_1,process_trees_2,1,"X( +( ->( 'a', 'l' ), 'd' ), +( ->( *( +( *tau*, 'm' ), ->( 'h', ->( 'c', 'n' ) ) ), 'i' ), ->( ->( *( 'j', +( X( 'f', 'o' ), 'k' ) ), 'g' ), 'e' ) ) )"
log_75_1692952522.xes.gz,drift_1,change_info_1,change_type,gradual
log_75_1692952522.xes.gz,drift_1,change_info_1,change_trace_index,"[1388, 2031]"
log_75_1692952522.xes.gz,drift_1,change_info_1,process_tree_before,"X( +( ->( 'a', 'l' ), 'd' ), +( ->( *( +( 'b', 'm' ), ->( 'h', 'j' ) ), 'i' ), ->( ->( *( ->( 'c', 'n' ), +( X( 'f', 'o' ), 'k' ) ), 'g' ), 'e' ) ) )"
log_75_1692952522.xes.gz,drift_1,change_info_1,process_tree_after,"X( +( ->( 'a', 'l' ), 'd' ), +( ->( *( +( *tau*, 'm' ), ->( 'h', ->( 'c', 'n' ) ) ), 'i' ), ->( ->( *( 'j', +( X( 'f', 'o' ), 'k' ) ), 'g' ), 'e' ) ) )"
log_75_1692952522.xes.gz,drift_1,change_info_1,activities_deleted,[b]
log_75_1692952522.xes.gz,drift_1,change_info_1,activities_added,[]
log_75_1692952522.xes.gz,drift_1,change_info_1,activities_moved,"[j, c, n]"
log_75_1692952522.xes.gz,drift_1,change_info_1,change_start,2021-09-30 17:24:14.882552
log_75_1692952522.xes.gz,drift_1,change_info_1,change_end,2022-08-06 19:08:33.417867
log_76_1692952523.xes.gz,drift_1,log_id,1,log_76_1692952523.xes.gz
log_76_1692952523.xes.gz,drift_1,drift_id,1,1
log_76_1692952523.xes.gz,drift_1,process_perspective,1,control-flow
log_76_1692952523.xes.gz,drift_1,process_complexity,1,complex
log_76_1692952523.xes.gz,drift_1,drift_type,1,gradual
log_76_1692952523.xes.gz,drift_1,process_trees_1,0,"X( 'a', X( 'b', ->( *( ->( *( +( 'c', 'l' ), ->( *( 'f', 'i' ), X( 'j', ->( 'm', 'n' ) ) ) ), ->( ->( *( 'g', 'o' ), 'p' ), 'h' ) ), 'd' ), +( 'e', X( 'k', 'q' ) ) ) ) )"
log_76_1692952523.xes.gz,drift_1,process_trees_2,1,"X( 'a', X( 'b', ->( *( ->( *( +( 'c', 'l' ), ->( *( 'f', 'i' ), X( 'j', ->( 'm', 'n' ) ) ) ), ->( ->( *( 'd', 'o' ), 'Random activity 1' ), 'h' ) ), 'g' ), +( 'e', X( 'k', 'q' ) ) ) ) )"
log_76_1692952523.xes.gz,drift_1,change_info_1,change_type,gradual
log_76_1692952523.xes.gz,drift_1,change_info_1,change_trace_index,"[1179, 1765]"
log_76_1692952523.xes.gz,drift_1,change_info_1,process_tree_before,"X( 'a', X( 'b', ->( *( ->( *( +( 'c', 'l' ), ->( *( 'f', 'i' ), X( 'j', ->( 'm', 'n' ) ) ) ), ->( ->( *( 'g', 'o' ), 'p' ), 'h' ) ), 'd' ), +( 'e', X( 'k', 'q' ) ) ) ) )"
log_76_1692952523.xes.gz,drift_1,change_info_1,process_tree_after,"X( 'a', X( 'b', ->( *( ->( *( +( 'c', 'l' ), ->( *( 'f', 'i' ), X( 'j', ->( 'm', 'n' ) ) ) ), ->( ->( *( 'd', 'o' ), 'Random activity 1' ), 'h' ) ), 'g' ), +( 'e', X( 'k', 'q' ) ) ) ) )"
log_76_1692952523.xes.gz,drift_1,change_info_1,activities_deleted,[p]
log_76_1692952523.xes.gz,drift_1,change_info_1,activities_added,[Random activity 1]
log_76_1692952523.xes.gz,drift_1,change_info_1,activities_moved,"[d, g]"
log_76_1692952523.xes.gz,drift_1,change_info_1,change_start,2021-07-11 17:38:17.874188
log_76_1692952523.xes.gz,drift_1,change_info_1,change_end,2022-03-31 13:04:50.503780
log_76_1692952523.xes.gz,drift_2,log_id,1,log_76_1692952523.xes.gz
log_76_1692952523.xes.gz,drift_2,drift_id,1,2
log_76_1692952523.xes.gz,drift_2,process_perspective,1,control-flow
log_76_1692952523.xes.gz,drift_2,process_complexity,1,complex
log_76_1692952523.xes.gz,drift_2,drift_type,1,incremental
log_76_1692952523.xes.gz,drift_2,process_trees_1,0,"X( 'a', X( 'b', ->( *( ->( *( +( 'c', 'l' ), ->( *( 'f', 'i' ), X( 'j', ->( 'm', 'n' ) ) ) ), ->( ->( *( 'g', 'o' ), 'p' ), 'h' ) ), 'd' ), +( 'e', X( 'k', 'q' ) ) ) ) )"
log_76_1692952523.xes.gz,drift_2,process_trees_2,1,"X( 'a', X( 'b', ->( *( ->( *( +( 'c', 'l' ), ->( *( 'f', 'i' ), X( 'j', ->( 'm', 'n' ) ) ) ), ->( ->( *( 'g', 'o' ), 'p' ), 'h' ) ), 'd' ), +( 'e', X( 'k', 'q' ) ) ) ), 'Random activity 1' )"
